,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224767143711576,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259812967636899,0,0,0,0,0
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15493095501877,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614347481536189,0,0,0,0,0
evm.TU.HIC_ASM_0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151045384660201,0,0,0
evm.TU.HIC_ASM_0.146,0,0,0,0,0,0.0022075567038944,0,0,0,0,0,0,0.0729125234574388,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862411822612959,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370536877990166,0,0,0,0,0
evm.TU.HIC_ASM_0.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606879779311714,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839168124592507,0,0,0,0,0,0,0,0,0,0.0494792879443311
evm.TU.HIC_ASM_1.1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159858239877087,0,0,0,0,0
evm.TU.HIC_ASM_1.1251,0.209180709494848,0,0.00186852223194973,0.0165780912167139,0.111554417576939,0.00164901992413051,0.0205697608625942,0.0360620466823034,0.00709118288595621,0.00637223702545602,0.0276263782265802,0.0348829018925858,0.00107777093624234,0.136096429149111,2.01975891895912e-05,0.115279222127812,0.000194270332463505,1.00298353180398,0.0997059015224866,8.41547081415392e-05,0.00156255451532377,0.0882555964885036,0.000441877422597248,0.00102250834759894
evm.TU.HIC_ASM_1.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338611026847539,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324389613832179,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495908080033423,0.106254950728732,0,0,0,0
evm.TU.HIC_ASM_1.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630012486568729,0,0,0,0.0342941414336046
evm.TU.HIC_ASM_1.232,0.362164063903345,0,0,1.59752116292277,0,2.14064833854948,6.07243950304943,0,7.47938642888954,0,0,5.27695776304,0.562141620009142,0.134832503615844,0.0835065866867456,0.0269378901449707,0.0475318739370827,0,0.213372168980402,0.113654274848447,0.517300557245853,0.0908516247105567,0.839580461093778,0.412882307274624
evm.TU.HIC_ASM_1.2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806981360009506,0,0
evm.TU.HIC_ASM_10.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023137045746473,0,0,0,0,0
evm.TU.HIC_ASM_10.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186090129193576,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155028032231044,0,0,0,0.0076796675616015,0
evm.TU.HIC_ASM_10.465,5.91830360153062,2.27318538964438,2.70849539014361,0.130981373809119,0.0424753122817213,0.365904886055141,1.36957089553665,1.52927957426608,3.66124102515469,3.08875672611886,2.60253044002628,1.17650958763729,0.233609553893868,0.162329073727842,0.359033818152451,0.219964178510706,0.375406119351658,0.359647855529436,0.200516908391813,0.228072861240308,0.266434354812834,0.0570772894722262,0.32373360315964,0.158759260051967
evm.TU.HIC_ASM_10.878,0,0,0,0,0,0,0,0,0.0211447174704292,0,0,0,0,0,0,0,0,0,0,0,0,0.00633058265530496,0.0464151579798748,0
evm.TU.HIC_ASM_11.1032,0,0,0,0.0386192574522205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795999814932291,0,0
evm.TU.HIC_ASM_11.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349899234392304,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1248,7.89475695970477,4.47569815745194,2.88967250780275,1.1364353156815,2.3366795746523,3.75530325902184,2.04822246568334,4.97033912726735,3.96694080884927,4.11279630893495,4.27136192701677,3.87805699625867,2.27741459669131,1.60605651031308,0.96736833280615,1.12256074411741,0.744222247317891,0.666421514202238,1.2726335917269,0.93837136628915,1.14856256678252,1.0226357888519,0.801848169901122,0.491525450141876
evm.TU.HIC_ASM_11.1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266438036458678,0,0,0,0,0
evm.TU.HIC_ASM_11.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816223816753701,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640555239640801,0,0,0,0,0
evm.TU.HIC_ASM_11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900530654293524,0,0
evm.TU.HIC_ASM_11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927741236151686,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.23,0,0,0,0.00633680646917226,0,0,0.0132416554945456,0,0,0,0,0,0,0,0,0.0481831649381924,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205000678891971,0,0,0,0,0,0,0
