fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_23.2	evm.TU.FRAGSCAFF_26__FRAGMENT_2.5	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.FRAGSCAFF_44__FRAGMENT_2.7	0.25166552507762	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.FRAGSCAFF_75__FRAGMENT_3.23	0.195509315561632	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.FRAGSCAFF_75__FRAGMENT_3.45	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_0.375	0.21271221553389	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.1280	0.206875675032407	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.172	0.445921391733376	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.2071	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.21	0.12801915257635	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.2221	0.436879457103266	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.2283	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.2385	0.494048946507316	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.258	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_1.2678	0.152785910505256	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_10.1156	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_10.253	0.223743488760195	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.1031	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.1264	0.223146983289493	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.28	0.277170373325571	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.280	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.317_evm.TU.HIC_ASM_11.318	0.117373625324678	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.567	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_11.868	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.1013	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.1150	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.1253	0.12873018447382	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.1269	0.180985440131499	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.52	0.458361760645245	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.864	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_12.883	0.208645498488471	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.1279	0.196232731610444	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.1360	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.1386	0.299361350090115	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.880	0.453083369496085	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.881	0.413992741711223	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_13.981	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_14.249	0.451887220677203	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_14.282	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.1105	0.180591330931984	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.1237	0.498575114671139	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.1260	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.205	0.426819933387343	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.2392	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.242	0.460174251214767	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.2571	0.322851371430577	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.365	0.285425289249975	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.531	0.492255058586889	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.718	0.177022902503857	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.840	0.488023816098353	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_15.865	0.466177230523817	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.1147	0.169762572154538	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.1198	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.1350	0.490676522381199	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.428	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.692	0.165223996834748	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.72	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.771	0.285779075044657	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.947	0.238774084136396	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_16.972	0.12811991992618	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.127	0.528377184113134	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.1390	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.18	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.213	0.168511729005961	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.35	0.51889104432901	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_17.5	0.528319335910895	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_18.1021	0.244732345509245	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_18.1239	0.30711968718592	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_18.465	0.518749496838557	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_18.777	0.132760073244903	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_2.1113	0.380214330938676	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_2.214	0.159707052915883	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_2.315	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.10	0.38108796890445	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.1106	0.391947190495483	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.1736	0.234107376321032	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.1788	0.181168355159077	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.1937	0.261912230452712	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.2263	0.147733393585676	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.287	0.265288037614266	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.458	0.208094112426879	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.466	0.399422296803931	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.848	0.37826778499717	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.954	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_3.961	0.106723571682172	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_4.1552	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_4.1752	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_4.522	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.1025	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.1027	0.341206558522722	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.1278	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.131	0.266320833023447	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.268	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.442	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.50	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_5.692	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.1053	0.425756784952373	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.1277	0.281793532408835	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.140	0.128650033912881	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.2373	0.389164402661294	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.2529	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.26	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.289	0.329535066034438	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.3534	0.296186053403816	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.652	0.322646678256996	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.687	0.514384128115628	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_6.722	0.225555556483958	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1158	0.141469404170882	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1420	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1669	0.521998099567745	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1734	0.50026923508505	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1783	0.185520296182559	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.1976	0.118682821894775	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_7.2377	0.529021922646939	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.1007	0.310080724649901	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.1129	0.17812290104356	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.1457	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.1809	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.638	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_8.681	0.513707300788673	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_9.1135	0.257218315384433	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_9.286	0.213266254428526	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_9.366	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_9.936	0.209643527777101	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.HIC_ASM_9.969	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.ORIGINAL_154.22	0.307644711801959	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.ORIGINAL_183__FRAGMENT_2.14	0.400091162294516	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.ORIGINAL_491.23	0.147834752899272	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	evm.TU.ORIGINAL_491.24	0.383906485501537	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.21997	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.3109	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.23269	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.8739	0.155459999958325	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.2566	0.178640172002751	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.1180	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.1545	0.350307275283071	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.23140	0.220983990183031	undirected	NA	NA
evm.TU.FRAGSCAFF_23.2	PB.20023	0.528782000277292	undirected	NA	NA
evm.TU.FRAGSCAFF_26__FRAGMENT_2.5	evm.TU.FRAGSCAFF_44__FRAGMENT_2.7	0.695293608436663	undirected	NA	NA
