,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_57__FRAGMENT_2.5,0.147597813733465,0.0137237971564455,1.39815989575661,2.33111911594824,0.058318805286581,1.96202922593607,0.631363222304403,0,0.18952054681592,0.401517244983262,0.335733630605276,0.324190005121493,0.491627718732376,0.344925430351901,0.487771704110257,0.506950548494147,0.65495423119646,0.563432809987883,0.359481438981143,0.293531755664331,0.449901506819393,0.328591400055945,0.349391322873979,0.462272939484652
evm.TU.FRAGSCAFF_58__FRAGMENT_1.1,0.0243069119261693,0.910720767293701,0.397344073540416,2.34561967974957,0.677105577304224,0.886218455164958,0.0999266870936899,0.663492486777228,0.199561583060909,0.348683403438088,0.547610394190248,0.294531942305685,0.257080638525521,0.297052081013615,0.44370848517853,0.431170069046718,0.480268569005593,0.497160306044264,0.632250530742234,0.738665241216764,0.586531299653694,0.632940696226079,0.657476596907995,0.805119899780404
evm.TU.FRAGSCAFF_58__FRAGMENT_1.3,0,0.0921884907582483,0.2666342440165,1.77319713759424,0,0.178919838201276,0,0,0,0.0231176419947462,0.147591519238184,0.0248194049004234,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_78__FRAGMENT_1.1,0,0,0,0.0166427456553095,0,0.00678727867047714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_79__FRAGMENT_1.3,0.032157280010942,0,2.96531885388099,3.37400852692097,1.4671878197147,2.44931194627252,0.899673203287718,0.0114884825946795,0.517096594372806,0,1.10307906616543,1.4400526467678,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_94__FRAGMENT_3.13,0,0,0,1.42888811765501,0,0.192547272346643,0,0,0.401537996807573,0.160372083204944,0,0,0,0,0,0,0,0.0578273165325594,0,0,0.0853117925653092,0,0,0
evm.TU.HIC_ASM_0.147,0.141061278555194,0.0923671272090409,0.215333178105061,4.56571662398717,0.0259638214592215,2.8587166152545,1.79535635286767,0.0553724506154308,0.852535585258262,0.0398828332312661,0.104482934965988,0.330396625552807,0.190956136521046,0.10032105527665,0.0646943413697525,0.241492837171253,0.220772809140555,0.152635576126071,0.0714743760266486,0.131350222061022,0.0518351753139198,0,0.150794040893913,0.133069391066293
evm.TU.HIC_ASM_0.221,0,0,0,4.6691243409078,0,2.63596012209881,0.85229347408919,0,0.0307334559266939,0,0,0.215176180425724,0,0,0,0,0.524754090941857,0,0,0,0.235666614856803,0,0,0.385574241521622
evm.TU.HIC_ASM_0.360,2.06396449636582,0.0181584193522071,0,4.75618502344846,0,5.40901488108622,2.51430972460113,0.012694047729215,1.89250993405881,0,0.0106690970980127,2.09895354076875,2.00244749883793,0.69052139224411,1.14094025474788,0.713168489978625,0.759619183719035,0.733184244434719,0.0280763834513088,0,0.0218250800570164,0.0504399372842513,0,0
evm.TU.HIC_ASM_0.369,0.429300478246067,0.0717235471629283,0,3.07879795802677,0,3.70735942697048,1.35295339433387,0,1.03623416943188,0,0,1.28698441917987,0.0112131793033981,0.0253803864075065,0.0409564715627356,0.0440009532504903,0.242071158545784,0,0,0.0381725292798498,0.0720989386565346,0.0809814087124557,0.105102762294222,0.0406236162676789
evm.TU.HIC_ASM_0.370,0.0566105786447887,0.0308198386766447,0.116846461877223,5.81368051118631,3.93547483473337,4.4134213622761,0.491358519825173,0.0343617625027528,0.189416805288846,0.357655593440509,0.0893399514680244,0.516755473215923,1.96366905959595,1.56771222747072,1.31040449769679,1.46289464864484,1.19976655857903,1.19632229584937,0.522063451886138,0.496678451823539,0.715192274412053,0.426368177332742,0.508348866500873,0.422140765379413
evm.TU.HIC_ASM_0.371,0,0,0,5.97312610197409,2.94696349382858,3.03564015456136,0.184871006130726,0,0.0385597957989061,0.0274032098961597,0.0309518735279071,0.158866952201852,0.311275629515895,0.238403720610043,0.203365310321799,0.29650165462684,0.178209384159873,0.255551490950112,0.23362141543145,0.132756688976855,0.233081430755838,0.14089249661413,0.0622414713537596,0.151718998388572
evm.TU.HIC_ASM_0.464,0,0,0,0.0390096801105545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069188980485186,0,0,0
evm.TU.HIC_ASM_0.496,1.29413165670184,0.0149800874488159,0,0.964919300685063,0.137808205817509,0.751617109157443,0.467465218750706,0.0601640857131359,0.56438142029602,0.0368596405104881,0.139153809567765,0.254106209919924,0.0400025824501347,0.0518792467467535,0.17649937451516,0.100387894710119,0.0509799040649068,0.0338254022645492,0.0459685081064691,0.0147937484998812,0.0168447681813483,0.0473759867423387,0,0
evm.TU.HIC_ASM_0.619,0,0,0,0.0878488656567109,0,0,0,0,0,0,0.0485547335451219,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2699,0.0314608359949957,0,0,1.20711154441173,0,0.955413741691842,0.317327225399834,0,0.188255740016695,0,0,0,0.204962017635869,0.328727721587287,0.417167507684839,0.327150803720321,0.376944152827755,0.31017722649237,0.100686164289009,0.0690701470290733,0.0624017485933074,0.0673289447047368,0.0263387947751678,0.102977873735608
evm.TU.HIC_ASM_1.372,0.883473411457298,0.000336829968678942,0,2.40949412757476,0.0378273215791709,2.50033076359329,2.2831303934805,0,1.37480023701602,1.02521972307743,0.477206885666077,0.00132426649919521,0,0,0.497975409555623,0.236768120039657,0,0,0.621229029003094,0.492465779978905,0.0590104849162463,0.43891806103792,0.834049104284976,0.824559324351313
evm.TU.HIC_ASM_1.425,0.0544873240112847,0.0057312485451585,0.083635475660632,0.379588433961389,0.132916775925866,0.00347606982077904,0.118430164433539,0.072493669648241,0.0567129947265595,0.184641266470487,0.116162002533943,0.0519993960089083,0.00383055586340807,0.0276957278029172,0.0308426695668217,0.0725791875285116,0.00172443226384118,0.0315250612168886,0.0619452791392764,0.047650523757756,0.0236021721176314,0.0205782944647126,0.0869666956110405,0.0901989893579469
