,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_104__FRAGMENT_2.3,0,0,0.33045743652699,0,0,0,0,0,0.0764400627498718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.100,0.174077827611677,0.235201958067443,2.04353349184872,0,0,0,0.0158714684080461,0.0669002025422854,1.06235246938298,0.817482187372311,0.0865419382319315,0.00357201532041086,0.254955981060753,0.238565547865401,0.262262758007673,0.196482407987816,0.0765171380219112,0.238933159785382,0.138471990632229,0.179756892584784,0.191036598977937,0.148470806302164,0.089741290903822,0.0884270308849431
evm.TU.HIC_ASM_0.405,0,0.285450751786767,0.435942166139776,0,0,0,0,0.00556766407771052,0,0,0.1091247164947,0,0.0228975621564156,0.0604232892577748,0,0,0,0,0.0738471912187777,0,0,0,0.0661622277370041,0.00573100857028654
evm.TU.HIC_ASM_0.504,0.667085534290151,0,1.91264948171122,0,0,0,0,0,0.096124639352243,0.0612052266020933,0,0,0.071497716196715,0,0.0265446595361129,0.188449879182138,0.12285203649525,0.0655925312399521,0.0131754188738285,0,0.00589864643936551,0.0405193502068391,0,0.0717818868034692
evm.TU.HIC_ASM_0.713,0.107448181272617,0,0.43763150915634,0,0,0,0,0,0.191596338878931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.973,0,0,0.997835055212872,0,0,0,0,0,0.414001272189428,0.0618867711726867,0.149631807231145,0,0,0,0,0,0,0,0,0,0,0,0.0498533117082579,0
evm.TU.HIC_ASM_1.1713,0.000769472565753181,0.00169921503977425,0.0613794450948794,0.00207646623362979,0.000960515081201791,0.00179503814637917,0.00165094083845332,0.00256475379572901,0.00144197417390632,0.00193527855858142,0.00153036788444074,0.000734144951768609,0.00329375766174802,0.0044141382767698,0.0045196098077281,0.0041221363354574,0.00522606333652712,0.00613330558668064,0.00629275657255556,0.00479523416491702,0.00936485000284913,0.00914696275112551,0.00568742013700338,0.00420173645811586
evm.TU.HIC_ASM_1.1887,0,0,0.220691512104268,0,0.042168029359245,0.0284805128364404,0.0887386377702898,0,0.0180890842242034,0.033921698225634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287171863289601
evm.TU.HIC_ASM_1.189,0,0,0.166851675215193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2201,0,0,0.0547873651532427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.322,0.601832936217633,0.248765551745051,3.08549995045927,0.372376762312758,0,0.936307137485398,1.24392676910152,0.208582182742924,0.361608175450209,1.58905075045577,0.315063025136451,0.449459601400611,0.531072820405557,0.553551211573584,0.623125820045228,0.549618246019232,0.333284418762737,0.494843959893581,0.0390611672879802,0.0402832035477779,0.0311773173448854,0.0676570711984753,0.0118162021189815,0.0997543695423758
evm.TU.HIC_ASM_11.1057,0.349437750250031,0.2630121641138,1.97064201901009,0.331120454007544,0.401212486447968,0.349657787764355,0.350061920883885,0.301670363039553,0.312485115840117,0.370177674938759,0.335653606886363,0.353834402522021,0.380971724470037,0.385018648561551,0.330941920072347,0.399890028257186,0.329148478762323,0.341671943151204,0.379398422767092,0.387372467602584,0.343869032327601,0.404250274809771,0.291196072330243,0.340192314017925
evm.TU.HIC_ASM_11.1291,0,0,0.206054274181512,0,0.0543460788795804,0.0411537160444639,0,0,0.0334467300855176,0,0.116314181624916,0,0,0,0,0,0,0.0615891251011496,0.0297228468131412,0.0220377463098405,0,0,0,0
evm.TU.HIC_ASM_11.618,0.0147709006888325,0,3.31012282739509,0.169009080306633,0,0.425296012094698,0.751535989507469,0,0.563459168698331,1.19128511807949,0.834216345995926,0.600895483834359,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.658,0.550831236355544,0.146422573673909,1.99786792544006,0.143955409070172,0.0289476925833789,0.350686576220696,0.411612084335216,0.320425371201483,1.44353062527823,0.603518817548242,0.425985225388902,0.219393447163566,0.381199189761302,0.489376119008388,0.425278105714029,0.646440414204166,0.414536797583622,0.567001170543294,0.59662192862728,0.480557423823987,0.410920671519905,0.483460674419843,0.469357759453622,0.352056777561664
evm.TU.HIC_ASM_11.831,0,0,0.654210044837273,0,0.115322729358888,0,0,0,0.251775638478983,0,0.0811846221335404,0,0,0.162185110609061,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.486,0,0,0.332678148661334,0,0,0,0,0,0,0,0,0,0,0,0.0289330798630715,0,0,0,0,0.0459703709076655,0,0,0,0.0304090652391958
evm.TU.HIC_ASM_12.85,0,0,1.62259446365895,0.0755408457776555,0,0.345953436540942,0.433096189654847,0,0.831055427193683,0,0.188506005189083,0.416355520302322,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.872,0.252139495539563,0.0361839889285018,1.06929521287677,0.0371099406025695,0.0197493507564371,0.022426525349198,0.0197910947886138,0,0.239506804818343,0.694638051934058,0.207365640770749,0.218355062607386,0.00573292549419703,0.0471935525136527,0.0425710340321017,0.0210271860571114,0.047842204958083,0,0.0930602613038283,0.0268708647247452,0.0541242282958162,0.0340879705894029,0.0323275182526069,0.0984824428600286
evm.TU.HIC_ASM_13.293,0,0,0.601837213979874,0,0,0,0,0,0,0.138458883964521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_13.668,0,0,0.0960890971913971,0,0.0198527580230799,0,0,0,0,0.0244463995651427,0.0409457199777032,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.108,0.224050773244665,0.304746993686689,2.78371206316021,0.415996932698072,0.0381870487154385,0.0839476644577808,0.0200348877428595,0.265188823594069,0.115200192932935,0.836483801652735,0.588705442595251,0.981530232995822,0.27408072238343,0.104397945540386,0.110721811755539,0.836478684284689,0.848315332716282,0.179488119836976,0.372202890680094,0,0.160169826499426,0.107732946302904,0.010114781351423,0.0641751229967081
evm.TU.HIC_ASM_14.178,0,0,0.372976606808588,0.0301453545475445,0,0,0,0,0.0200154422230041,0.0451479709770921,0,0.024488952575513,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.673,0,0,0.148954923425192,0.0328611441390773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290565692341277,0,0
evm.TU.HIC_ASM_15.1226,0,0.0505894580001577,1.43287978968623,0,0.0497905941487691,0,0,0.0755983467401224,0,0.596215443909875,0.28109483796428,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_15.1327,0.610245073787423,1.0263705502407,4.10414733560751,1.45086161321512,1.22193872567069,0.428061970953176,0.451641053323847,0.334062881213186,0.616633097473206,0.290095247826525,0.118800906534661,0.409317068260574,0.195400097606526,0.211072018907682,0.231265272254574,0.415695217908444,0.564197667953588,0.180483560027542,0.17302037321924,0.266790138059869,0.602337783321412,0.0469133409862888,0.338803188390999,0.134283598030482
evm.TU.HIC_ASM_15.1413,0.495682372717723,0.0135901760735507,5.18167394842015,0.712196040221989,0.0134422495322396,2.28497393381533,2.95702469329271,0.162560246381634,0.447465645765545,0.986466517898947,0.738311866202737,0.106348319505147,1.5135106212915,1.36183590796321,1.19967527623268,1.18861150029704,1.24460031781802,1.41701047773949,0.816394909169121,0.773408722325559,0.85662482154558,0.962527800065877,0.753569737474057,0.952899101566666
evm.TU.HIC_ASM_15.1498,0.0795890594425391,0,0.660990663009561,0,0,0,0,0,0.187561692933894,0,0,0.0425108006981453,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_15.2035,1.91940644679455,1.53284855124028,5.48331314825833,2.52063923365822,3.14008887613838,2.54064091245277,2.42691514061121,1.43525698315518,2.40936160669804,1.40825190055024,2.57614140000797,1.87613263509289,1.32271386112235,1.20134926652233,1.96253508007336,2.06314981846476,2.1561045746263,1.87413371778086,2.3882716595794,2.3334777384575,2.06318537639149,2.40950317901258,2.48136792263048,2.65674682790046
evm.TU.HIC_ASM_15.2266,0.396643412356179,0.182061059803423,1.3998311638075,0.108908009785221,0.135174971946666,0.262061861544587,0.100342587636731,0,0.296017213832252,0.354056403884621,0.21107451157977,0.248794692144564,0.109720714106147,0,0.0486319195487918,0.10706200828897,0,0.0614094016423734,0.0505745989815615,0,0,0,0,0
evm.TU.HIC_ASM_15.2561,0,0.0335963788345879,0.160119902817283,0,0.0221485663845946,0,0,0.0197109270779666,0.0213048877622891,0,0,0.0490359104524114,0.00187284470865883,0.0065254371980588,0.00847589265866854,0,0.00139152940945145,0.0747333080098292,0.00392599724129219,0.0262221575262683,0.0106056065180963,0.0192246140353,0.00799677561520269,0.0262906297337296
