fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	evm.TU.HIC_ASM_1.279	0.171460261604853	undirected	NA	NA
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	evm.TU.HIC_ASM_14.752	0.175126499671538	undirected	NA	NA
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	evm.TU.HIC_ASM_15.2529	0.146331356900315	undirected	NA	NA
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	evm.TU.HIC_ASM_9.1072	0.174481595290946	undirected	NA	NA
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	evm.TU.HIC_ASM_9.1073	0.15767533995184	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.HIC_ASM_15.625	0.156392773413345	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.HIC_ASM_2.557	0.118722321849067	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.HIC_ASM_6.2380	0.152859571978416	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.HIC_ASM_6.3355	0.114032669628077	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.HIC_ASM_8.967	0.114136111123678	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	evm.TU.ORIGINAL_435__FRAGMENT_2.2	0.137878784803893	undirected	NA	NA
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	PB.3621	0.166032103878724	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_0.166	0.254354008041811	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.149	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.1515	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.1522	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.2305	0.121275234893124	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.2311	0.124905058281944	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.2494	0.216778384374483	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.652	0.210531456537073	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.849	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_1.998	0.15574607020829	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.415	0.220186734760724	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.440	0.103482058214099	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.464	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.472	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.543	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.675	0.10240320686977	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.724	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.850	0.149318579302009	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.851	0.217163028214673	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_10.912	0.240897121726466	undirected	NA	NA
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	evm.TU.HIC_ASM_11.166	0.159267770342615	undirected	NA	NA
