,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_90__FRAGMENT_1.43,0,0,0,0,0.0404604339485726,0,0,0.0502448863664106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.1070,0,0,0,0,0.0727044828603198,0,0,0.237648964514469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14306378432637
evm.TU.HIC_ASM_0.1079,0,0.0871226645759437,0,0,0.0495410906379403,0,0,0.315544977508182,0.080343851573058,0,0,0.0312253195206953,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.182,0,0,0,0,0,0,0,0.0458497198674508,0,0,0.0104767092112043,0,0,0,0,0,0,0,0,0,0,0,0,0.0173851013622909
evm.TU.HIC_ASM_0.243,0,0,0,0,0,0,0,0.106949485137925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.257,0,0,0,0,0,0,0,0.0734482606171547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.523,0,0,0,0,0.023907286101178,0,0,0.11107628503402,0,0,0,0.0455375634403971,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.696,0,0,0,0,0.0774098222679685,0,0,0.0986086521568871,0.0348223467112258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1026,0,0.00023297643676253,0,0,0,5.96301145873598e-05,0,0.00120847216511819,0,0,8.8001713469381e-05,4.66463374547369e-05,0,0,0,0.000116853565806475,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1430,0.00269820038820512,0.0689005230763989,0.00225317195337218,0.00182577656248834,0.0832519526331613,0.00216001977804483,0.00034572496458687,0.286831874180935,0.00448173621256729,0.00288298799157327,0.0210338202556015,0.0115371443481061,0.00128246612356533,0.00545604155434818,0.000810086717333266,0.00134876960460412,0.000640414436668313,0.000430821066961454,0.00106047142045323,0.0011767591009215,0.00127814187765092,0.000663006931828216,0.0018786079907925,0.000406782647872553
