,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_104__FRAGMENT_2.3,0,0,0.33045743652699,0,0,0,0,0,0.0764400627498718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224767143711576,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259812967636899,0,0,0,0,0
evm.TU.FRAGSCAFF_58__FRAGMENT_1.3,0,0.0921884907582483,0.2666342440165,1.77319713759424,0,0.178919838201276,0,0,0,0.0231176419947462,0.147591519238184,0.0248194049004234,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15493095501877,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614347481536189,0,0,0,0,0
evm.TU.HIC_ASM_0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151045384660201,0,0,0
evm.TU.HIC_ASM_0.146,0,0,0,0,0,0.0022075567038944,0,0,0,0,0,0,0.0729125234574388,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862411822612959,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.311,0,0,0,0.000219753326246863,0,0.0461650699780606,0.000205328501090844,0,0,0,0.00191078541265213,7.21345717086418e-06,0,0,0,0.00132811063154945,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.464,0,0,0,0.0390096801105545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069188980485186,0,0,0
evm.TU.HIC_ASM_0.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370536877990166,0,0,0,0,0
evm.TU.HIC_ASM_0.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606879779311714,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159858239877087,0,0,0,0,0
evm.TU.HIC_ASM_1.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338611026847539,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324389613832179,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1884,0,0,0,0,0,0.0254866977354978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.189,0,0,0.166851675215193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2201,0,0,0.0547873651532427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806981360009506,0,0
evm.TU.HIC_ASM_1.862,0,0,0,0,0,0.0127498188615833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023137045746473,0,0,0,0,0
evm.TU.HIC_ASM_10.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186090129193576,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.476,0,0,0,0.0722594967826686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.619,0,0,0,0.0368699542945586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349899234392304,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266438036458678,0,0,0,0,0
evm.TU.HIC_ASM_11.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816223816753701,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640555239640801,0,0,0,0,0
evm.TU.HIC_ASM_11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900530654293524,0,0
evm.TU.HIC_ASM_11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927741236151686,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205000678891971,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.72,0,0,0,0,0,0.0413985998343277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652267030356917,0,0,0,0,0,0
