,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_96__FRAGMENT_3.1,0.013833828756399,0.0187011090787973,0,3.0281737712939,0,1.47400020538541,0,0.0357440115567416,5.12758857323175,0,0.00376532467582381,0.0254692164389092,0.10546532234332,0.139774635662398,0.239053366765528,0.324031741043788,0.382404971014634,0.276335066408028,0.0156165040513602,0.00896058570114236,0.139847528528451,0.101371280946662,0.0171223265441723,0.128275361269288
evm.TU.HIC_ASM_1.1481,0,0,0,0,0,0,0,0,0.0543534897058956,0,0,0.0164849095096723,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.149,0,0,0,0,0,0,0,0,0.0493580000944379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1515,0,0,0,0,0,0,0,0,0.0180914592286353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1522,0,0,0,0,0,0,0,0,0.0691169048466411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2305,0,0,0,0,0,0,0,0,0.252370443302307,0,0.0511163729343059,0,0,0,0.0105110829524299,0,0.018562013371295,0,0,0,0,0,0,0.0133560120796236
evm.TU.HIC_ASM_1.231,0.419440730979149,0,0.172031720860377,1.49194730675403,0,1.94484707919947,3.35061468517685,0,6.10698273735424,0.0946000196103254,0.0122210976645465,2.24215125973773,0.699643130600127,0.165171889490257,0.22760185089809,0.0836994618105334,0.0580887874375181,0.0119955333585982,0.742491484633228,0.339723847259677,0.699286581366933,0.195516008333415,1.59450571376998,0.886885664151529
evm.TU.HIC_ASM_1.849,0,0,0,0,0,0,0,0,0.0150293454476679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.998,0.139130883658585,0.0448661968542763,0,0,0,0,0.0601571668555689,0,1.88151179399869,0.0242175378777387,0.120485983999106,0.317356556728342,0,0,0,0.0393461831916428,0.0272588165250879,0,0.069886357954434,0.022353607961196,0.0471358395364262,0.022062846381677,0.0238552566680707,0.0411887686873818
evm.TU.HIC_ASM_10.1132,2.51960467831086,0.622158208800292,0,0,0.00785712321681917,0,1.60235409625624,0.64945757751354,4.48168938199993,0.027778753260036,0.0787500903517318,0.0437042587821211,0,0,0,0,0.0138195394123729,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.415,0.0488283504173393,0,0,0,0,0,0,0,0.784747691956117,0.0294816270250054,0,0,0,0,0.0305131223886406,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.440,0.155556903688432,0,0,0,0,0,0.179909726790536,0,0.968118776009013,0,0,0.0827498160444917,0,0,0,0,0,0,0.0496107886992854,0.0553451466380894,0,0,0,0
evm.TU.HIC_ASM_10.464,0,0,0,0,0,0,0,0,0.0457220703039416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.472,0,0,0,0,0,0,0,0,0.0936498624937311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.543,0,0,0,0,0,0,0,0,0.0807026829135753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.675,0.0635188187670965,0,0,0,0,0,0,0,0.243217762422935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.723,0,0,0,0,0.510822874234614,0,0,0,1.21205919574108,0,0.153962240894656,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.724,0,0,0,0,0,0,0,0,0.0940549613961178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.850,0.0744643333552967,0,0,0,0,0,0,0,0.38278823265948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.851,0,0,0,0,0,0,0,0.0670337966173471,0.734889505631742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.912,0,0,0,0,0,0,0,0,0.0136575840975959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.166,0.759182258105555,0,0,0,0.0138376397005443,0.0254040122965876,0.0741902833690255,0,4.74423728346807,0,0.42948242190052,0.193331036977195,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.208,0.00201547917524509,0,0,0,0,0,0,0,0.00480290394455957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.720,0,0,0,0,0,0,0,0,0.0150688462920888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.78,0,0,0,0,0,0,0,0,0.0188036416876634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.1,0,0,0,0,0,0,0,0,0.0596252384730533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.26,0,0,0,0,0,0,0,0.0173000500875476,0.546326363056266,0,0.0262079903592017,0,0,0,0,0,0,0,0.0253855845048587,0,0,0,0,0
evm.TU.HIC_ASM_12.904,0,0,0,0,0,0,0,0,0.05973044030715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_13.1402,0,0,0,0,0,0,0,0,0.0514338219923262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
