,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80,0,0,0,0,0,0,0,0,0,0,0,0.0197346459932552,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.44,0,0,0,0,0,0,0,0,0,0,0,0.0449508047916625,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1326,0,0,0,0,0,0,0,0,0,0,0,0.158892797225068,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1552,0,0,0,0,0,0,0,0,0,0,0,0.0412724246873857,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1553,0,0,0,0,0,0,0,0,0,0,0,0.0342269863488926,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.188,0,0,0,0,0,0,0,0,0,0,0,0.0858955058008991,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.627,0,0,0,0,0,0,0,0,0,0,0,0.0243721656708495,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.722,0,0,0,0,0,0,0,0,0,0,0,0.0846389594832797,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.288,0,0,0,0,0,0,0,0,0,0,0,0.0252315373859398,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.960,0,0,0,0,0,0,0,0,0,0,0,0.0585963478204491,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.982,0,0,0,0,0,0,0,0,0,0,0,0.0862638308593693,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.1005,0,0,0,0,0,0,0,0,0,0,0,0.00649862913211528,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.651,0,0,0,0,0,0,0,0,0,0,0,0.164144365145803,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_15.1998,0,0,0,0,0,0,0,0,0,0,0,0.0427974692588541,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_15.361,0,0,0,0,0,0,0,0,0,0,0,0.0298189463995806,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_16.851,0,0,0,0,0,0,0,0,0,0,0,0.0864721905202359,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_16.940,0,0,0,0,0,0,0,0,0,0,0,0.0415112130485482,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_17.1240,0,0,0,0,0,0,0,0,0,0,0,0.0561594427098924,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_18.316,0,0,0,0,0,0,0,0,0,0,0,0.0432516360073821,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_3.1969,0,0,0,0,0,0,0,0,0,0,0,0.0599371298784061,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_5.563,0,0,0,0,0,0,0,0,0,0,0,0.186178091944849,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_6.2160,0,0,0,0,0,0,0,0,0,0,0,0.0210286078767587,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_6.2990,0,0,0,0,0,0,0,0,0,0,0,0.00961566629003125,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_6.3416,0,0,0,0,0,0,0,0,0,0,0,0.0353963442921165,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_6.3675,0,0,0,0,0,0,0,0,0,0,0,0.032106486950766,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_6.3969,0,0,0,0,0,0,0,0,0,0,0,0.0577141207042052,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_7.1643,0,0,0,0,0,0,0,0,0,0,0,0.133213659364638,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_7.1774,0,0,0,0,0,0,0,0,0,0,0,0.066626089370338,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_7.1885,0,0,0,0,0,0,0,0,0,0,0,0.0458660251805117,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_7.822,0,0,0,0,0,0,0,0,0,0,0,0.00761939479994731,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_8.738,0,0,0,0,0,0,0,0,0,0,0,0.123588950944117,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_9.1797,0,0,0,0,0,0,0,0,0,0,0,0.0139519490559988,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_9.242,0,0,0,0,0,0,0,0,0,0,0,0.0758698476469322,0,0,0,0,0,0,0,0,0,0,0,0
PB.9590,0,0,0,0,0,0,0,0,0,0,0,0.0955504519768888,0,0,0,0,0,0,0,0,0,0,0,0
