fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_15.2467	0.15517302969131	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_16.934	0.158960728652067	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_3.1000	0.116120288356605	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_4.1449	0.184791120710638	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_4.235	0.133410062276954	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_6.1960	0.11994062029501	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_6.3445	0.118409951087033	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_8.588	0.166631453351787	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.HIC_ASM_8.933	0.124968458385528	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.ORIGINAL_429.1	0.158425665000276	undirected	NA	NA
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	evm.TU.ORIGINAL_458.18	0.151811730610119	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_1.1123	0.316577845549394	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_1.1884	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_1.862	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_11.72	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_12.973	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_13.547	0.634256903861311	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_14.603	0.266124548952832	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_14.860	0.297087391420583	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_15.2467	0.485743057582253	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_15.738	0.261687458641463	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_16.48	0.669259159467722	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_17.1438	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_17.440	0.70164839270707	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_17.594	0.543888247385633	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_2.1042	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_2.1455	0.153462870832982	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_2.576	0.85531475159209	undirected	NA	NA
evm.TU.HIC_ASM_0.311	evm.TU.HIC_ASM_3.1000	0.662537383249968	undirected	NA	NA
