,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_90__FRAGMENT_1.43,0,0,0,0,0.0404604339485726,0,0,0.0502448863664106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.1070,0,0,0,0,0.0727044828603198,0,0,0.237648964514469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14306378432637
evm.TU.HIC_ASM_0.1079,0,0.0871226645759437,0,0,0.0495410906379403,0,0,0.315544977508182,0.080343851573058,0,0,0.0312253195206953,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.182,0,0,0,0,0,0,0,0.0458497198674508,0,0,0.0104767092112043,0,0,0,0,0,0,0,0,0,0,0,0,0.0173851013622909
evm.TU.HIC_ASM_0.243,0,0,0,0,0,0,0,0.106949485137925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.257,0,0,0,0,0,0,0,0.0734482606171547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.523,0,0,0,0,0.023907286101178,0,0,0.11107628503402,0,0,0,0.0455375634403971,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.696,0,0,0,0,0.0774098222679685,0,0,0.0986086521568871,0.0348223467112258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1026,0,0.00023297643676253,0,0,0,5.96301145873598e-05,0,0.00120847216511819,0,0,8.8001713469381e-05,4.66463374547369e-05,0,0,0,0.000116853565806475,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1065,0.0734507738139431,0.143924290255971,0.0715100726044703,0.0855633441143206,0.074143233342403,0.280120932073588,0.349670996895934,0.686001726333283,0.224672549911578,0.0538740833813983,0.195405137396999,0.132863708121881,0,0.0166817260298341,0,0.0279971474302895,0,0.023966409727345,0,0,0,0,0,0
