,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_104__FRAGMENT_2.3,0,0,0.33045743652699,0,0,0,0,0,0.0764400627498718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.504,0.667085534290151,0,1.91264948171122,0,0,0,0,0,0.096124639352243,0.0612052266020933,0,0,0.071497716196715,0,0.0265446595361129,0.188449879182138,0.12285203649525,0.0655925312399521,0.0131754188738285,0,0.00589864643936551,0.0405193502068391,0,0.0717818868034692
evm.TU.HIC_ASM_0.647,0.989000182173861,0.208231314408579,4.66704447737853,0,0,0.0858429458957453,0.198245196544916,0,0.165917082797417,2.62466795468072,1.48719613471004,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.713,0.107448181272617,0,0.43763150915634,0,0,0,0,0,0.191596338878931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.973,0,0,0.997835055212872,0,0,0,0,0,0.414001272189428,0.0618867711726867,0.149631807231145,0,0,0,0,0,0,0,0,0,0,0,0.0498533117082579,0
evm.TU.HIC_ASM_1.189,0,0,0.166851675215193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2201,0,0,0.0547873651532427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.618,0.0147709006888325,0,3.31012282739509,0.169009080306633,0,0.425296012094698,0.751535989507469,0,0.563459168698331,1.19128511807949,0.834216345995926,0.600895483834359,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.831,0,0,0.654210044837273,0,0.115322729358888,0,0,0,0.251775638478983,0,0.0811846221335404,0,0,0.162185110609061,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.1319,1.54397389801967,0.556387722002754,8.51100478819705,0.126214317179686,3.46050755570364,0.697870766827621,1.47418594560912,0.625767670045434,2.45537500801771,5.49865028778561,5.25455616385501,1.29065205568465,0.0828124792723397,0.0536957119070523,0.00689066147281546,0.0283362272533005,0.031053539189395,0.0170795556925769,0.00846728716901744,0,0,0.00944081611034314,0.0148737129891944,0.0413677580396517
evm.TU.HIC_ASM_12.486,0,0,0.332678148661334,0,0,0,0,0,0,0,0,0,0,0,0.0289330798630715,0,0,0,0,0.0459703709076655,0,0,0,0.0304090652391958
evm.TU.HIC_ASM_13.293,0,0,0.601837213979874,0,0,0,0,0,0,0.138458883964521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_13.668,0,0,0.0960890971913971,0,0.0198527580230799,0,0,0,0,0.0244463995651427,0.0409457199777032,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.178,0,0,0.372976606808588,0.0301453545475445,0,0,0,0,0.0200154422230041,0.0451479709770921,0,0.024488952575513,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_14.486,2.51266961594898,0.0224707955834242,5.4551305071395,0.271635231750795,0,0.666150911808513,1.00982846834652,0,3.36987743378711,1.83958166997025,2.47948426978229,0.536475033727498,0.289561832012219,0.45341362557237,0.546723116175838,0.550630483132396,0.659437185751075,0.637787974008335,0.140821837845244,0.41182790227736,0.281150639483127,0.16876867269784,0.35197426308141,0.126597601056153
evm.TU.HIC_ASM_14.673,0,0,0.148954923425192,0.0328611441390773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290565692341277,0,0
evm.TU.HIC_ASM_15.1107,2.32262907435302,0,4.92508472575591,0,0,0.110419373062133,1.03870938284158,0.143743437136269,1.40253373405248,2.22379723127331,1.52017983024875,1.48433013378576,0.205916276363577,0.103775130135333,0.0852061727125036,0.0408681230466035,0.187625877169447,0.109477798437576,0.0611254842041946,0.0809977759538752,0.0767565481938758,0,0.0779757839297706,0.00606243330356952
evm.TU.HIC_ASM_15.1226,0,0.0505894580001577,1.43287978968623,0,0.0497905941487691,0,0,0.0755983467401224,0,0.596215443909875,0.28109483796428,0,0,0,0,0,0,0,0,0,0,0,0,0
