,Pistil,Cabium,Bark,Old_leaf,Mature_xylem,Expanded_leaf,Young_leaf,Immature_xylem,Apex,Phloem,Root,Petiole,long1,long2,long3,long4,long5,long6,short1,short2,short3,short4,short5,short6
evm.TU.FRAGSCAFF_21__FRAGMENT_1.32,0,0,0,0,0,0.0438694075720224,0.117878083129796,0,0,0.219073706139635,0,0,0,0,0,0,0,0,0,0,0,0,0.027506541378093,0
evm.TU.FRAGSCAFF_27__FRAGMENT_2.21,0.987514788950052,0.559938624609094,0,1.37808041495391,0.072451594137536,1.01025540935995,0.568647653397673,0.204192897064233,1.45646676484144,5.01616368792966,3.25287818516201,1.47903322087094,0.870103744655385,0.845533406415188,0.514002041098147,0.433317720743861,0.823930025764918,0.652397158180723,0.660225545323291,0.4128714708451,0.525675022407741,0.573317968395251,0.600525088886289,0.682946881820814
evm.TU.FRAGSCAFF_36.5,0,0,0,0,0,0,0,0,0,0.03269002954958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_44__FRAGMENT_2.14,0,0,0,0,0.0140795833238812,0,0,0,0,0.0595103382319111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_52__FRAGMENT_3.2,0,0,0,0,0,0,0,0,0,0.0323717198853609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_57__FRAGMENT_2.37,0,0,0,0,0,0,0,0,0,0.0292658155693145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_59.3,0,0,0,0,0,0,0,0.00682748397392789,0,0.100249727038364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_72__FRAGMENT_4.1,0,0.0926837465668027,0,0,0,0,0,0.0260965366538264,0,5.00255596328978,3.8582840287545,0,0,0,0,0.0269902814557691,0,0,0,0,0,0,0,0
evm.TU.FRAGSCAFF_72__FRAGMENT_4.2,0,0.15818964756545,0,0.204421213546318,0,0.0605556389730213,0.0699454591421732,0,0.400216202228639,3.75406728393279,2.10736258458063,0.611384558199567,0.297402741968532,0.0960612019273555,0.106503324839986,0,0.0467247962714245,0,0.0441478783916482,0,0,0,0.0904871791971385,0
evm.TU.FRAGSCAFF_89__FRAGMENT_4.5,0.0497220658262401,0,0,0,0,0,0,0,0,0.122087350219443,0.0459386959728089,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.286,0,0,0,0,0,0,0,0,0,0.216022690361414,0.0167639631360505,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.53,0,0,0,0,0,0,0,0,0.0134798871989987,0.0984927727484313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.583,0.0787512282756599,0.0643420844213612,0,0,0.131436712547521,0.190588313112363,0.121759440715597,0.126379978357221,0.268532606085048,2.44660940419884,0.702658725026365,0.0658599492781402,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.774,0,0,0,0,0,0,0,0,0,0.0254701604598495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_0.910,0,0,0,0,0,0,0,0,0,0.0249857852325756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.133,0,0,0,0,0,0,0,0,0,0.123038839297425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1416,0,0,0,0,0,0,0,0,0,0.0195918555609277,0.0177024591732774,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1508,2.34767458454324,1.53833304300664,0.803790776145623,0.487724034871019,1.51144914748821,1.12167281032776,1.99842395704004,1.76164980229944,2.39469412463259,5.56271753461372,3.89483043666142,2.17682858476593,0.663158473052515,0.600953507889284,0.57811173338719,0.644276857092323,0.711903649047165,0.367562666312131,0.310032545966383,0.394189970540545,0.276906338815683,0.335321651973853,0.318115115469351,0.2895527823042
evm.TU.HIC_ASM_1.1597,0,0,0,0,0,0,0,0,0,0.0364025198566707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.1794,0,0,0,0,0,0,0,0,0,0.0212636623192476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.2575,0,0,0,0,0,0,0,0,0,0.0544956593301031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.379,0.155321800098635,0,0,0,0.0967093929301157,0,0,0.297555737503474,0,1.04874489919365,0.208510184277335,0.110132019420188,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_1.489,0.245120793309167,0.120998154848601,0,1.76954213065945,0.0189336952422486,1.35038578751474,0.592331529479952,0.424666302840788,0.201765997202438,6.3864407946123,5.3063109995023,1.37421877381338,2.13667176706982,2.35565277839453,1.99394965205167,1.80684191856023,1.87965493116443,1.76536231999945,1.20221333183063,0.939393095378229,1.1065660810021,1.04848242737867,0.946655760950149,0.995052459734935
evm.TU.HIC_ASM_10.1103,1.83808831120331,0.522725201227194,3.06556834814026,2.12908866607262,0,0.945958970889182,0.745713777019567,0.538768579135483,1.60117274117682,7.14048405808956,5.76847491702757,2.06215211320711,1.98494947791894,2.1719696140941,2.25274030549069,2.48775189939059,2.4231878421499,2.17889668585415,1.57530700529323,1.65170613867733,1.85569382162873,1.54066050067653,1.40084228427236,1.69131722310667
evm.TU.HIC_ASM_10.1201,0.791623643682455,0.246476799852239,0,1.38012727634723,0.0302032807450808,0.947236993016011,0.684904593976056,0.212754838519987,0.650638662400563,4.72083226789538,3.45178864577328,2.04724102474395,0.396672088621664,0.587012555825325,0.48848073246097,0.549622846042933,0.562977151877589,0.417748299606445,0.393395697251373,0.532830601988546,0.454479143189674,0.426599332040864,0.465837630467416,0.450898906678324
evm.TU.HIC_ASM_10.207,1.09524695360373,0.138178153807645,0,0.586052446067274,0.0227404088666558,0.987500600344568,1.41628597197556,0.118488639050039,1.69475704800739,4.47999851362052,2.13643695599294,1.51833101567365,0.271706140061789,0.255723087436516,0.28509085907473,0.321902318890421,0.30447599616063,0.295836633917118,0.604844666661762,0.66384372600228,0.644198086912121,0.494133273339388,0.713987256425982,0.54634645091807
evm.TU.HIC_ASM_10.276,0,0,0,0,0,0,0,0,0,0.0525494450803379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_10.522,0.0660161494807986,0.181870299207714,0.136543156201344,0.000423128008758368,0,0,0,0.0432339010177433,0.0942757119930495,1.99163255627457,0.47137408335997,0.0550169836573629,0,0,0,0,0,0,0,0.0109402088416009,0,0,0,0
evm.TU.HIC_ASM_10.748,0.526961703794908,0,1.29339461721248,0.108862523997044,0,0.280748107820574,0.368582122431181,0.075941935678954,0.0871505063993199,4.56888951936305,3.4604725632422,1.28733517051596,0,0,0,0,0.0282103192194511,0.127754325015083,0.0601779233287267,0,0,0,0,0
evm.TU.HIC_ASM_10.860,0,0.0295694981868985,0,0,0,0,0,0,0,0.0849092188335411,0.0157982189489557,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_11.1226,0.12487863650677,0.0604956911722832,0,0.0293101111054073,0.0546313334889041,0.12148450503328,0.385337892138189,0,0.40362657877712,2.10196746534909,0.718717730404716,0.381368657904699,0,0.0260596985225428,0.0362515214780038,0.00413220635182826,0.0189431882526134,0.018016897611079,0.00416385451712264,0.0312502602560034,0.033443441407891,0.0466219019163396,0.0329001597621141,0.0338089602983569
evm.TU.HIC_ASM_11.21,0.843533283130952,0.344071167354184,1.09311661784865,0.111541953417789,0.205621474171895,0.239024028937232,0.649225782677678,0.611661223966554,0.848649712194574,5.183514198138,2.84266009670168,1.04721938318564,0.169515432079563,0.265180821359783,0.349997781082365,0.47223300281763,0.368439084321165,0.138672070101954,0.635511097328852,0.140807879712066,0.129729661583518,0.226728000052203,0.313129734837852,0.172749490007009
evm.TU.HIC_ASM_12.1016,0,0,0,0,0,0,0,0,0,0.00966343683280992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.1077,0,0.190229879481459,0,0.175846051702029,0,0.0979810862225018,0.009607546258282,0.0894190539999866,0.00499173532297312,3.27127426689563,2.11868597338482,0.0938553549006992,0.247430533308852,0.214590704446877,0.195328698263386,0.125226561560555,0.179770903061049,0.198910243572818,0.389675469038468,0.324341723337524,0.294687594884183,0.386079574584536,0.449146840465806,0.256478513316214
evm.TU.HIC_ASM_12.1257,0,0,0,0,0,0,0,0.0398173426200254,0,0.83838627292412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.255,0,0,0,0,0,0,0,0,0,0.0446104787111625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.HIC_ASM_12.316,0.935935664368626,0.0253024197877239,0,0.041700908441977,0,0.07308670542259,0.229210127114458,0.153993792262608,0.194560726898472,5.96020805864812,4.42581548118751,0.0455580644364197,0.142217361803823,0.0939517829375912,0.102838610461323,0.121389016564823,0.0817600108963108,0.0580901731970131,0.220360087696569,0.117605509029659,0.269488431067402,0.154926204633322,0.038438523399712,0.138701774425041
